Collection Name,Title#1,Name#1,Name URI#1,Resource Type#1,Resource Type URI#1,Genre#1,Genre URI#1,Date Created#1,Language Term#1,Language Term URI#1,Language Term Type#1,Extent#1,Form#1,Form URI#1,Form#2,Form URI#2,Abstract#1,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Geographic#1,Subject Geographic URI#1,Subject Genre#1,Subject Genre URI#1,Identifier#1,Identifier ARK#1,Physical Location#1,Shelf Locator#1,Internet Media Type#1,Digital Origin#1,Access Condition#1,Access Condition URI#1,ln_RECORDID,ln_RECORD_BATCHID,lnexp_MEDIAFILENAME,lnexp_PAGEURL
Lachlan McLean Photograph Collection,The Lamatine Mine,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Two women on horseback and one man pose in the field above the Lamatine Mine, pictured in the high country. The trees have been cut down in the field the people are traveling through.",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Mountains,http://id.worldcat.org/fast/1028366,Portraits,http://id.worldcat.org/fast/1423831,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_333_d.tif,https://ark.colorado.edu/ark:/47540/ch1s2h53651t,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,130,4893,narv_mcLean_333_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~130~294012
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Miners stand outside the portal to the Lucania Tunnel in the mountains of Colorado.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Tunnels,http://id.worldcat.org/fast/1158996,Miners,http://id.worldcat.org/fast/1022485,Portraits,http://id.worldcat.org/fast/1423831,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_060_d.tif,https://ark.colorado.edu/ark:/47540/q80p8h59124n,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,46,4893,narv_mcLean_060_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~46~293908
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of the Lucania Mine and tunnel. Men walk around large pipes at the mining complex. Image similar to item identifier narv_mcLean_062_d.tif.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Tunnels,http://id.worldcat.org/fast/1158996,,,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_066_d.tif,https://ark.colorado.edu/ark:/47540/0w944004596j,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,53,4893,narv_mcLean_066_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~53~293912
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Exterior view of mine buildings related to the Lucania Mine and tunnel.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Tunnels,http://id.worldcat.org/fast/1158996,,,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_065b_d.tif,https://ark.colorado.edu/ark:/47540/65171p6308x8,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,52,4893,narv_mcLean_065b_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~52~293913
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Six miners pose outside the portal of the Lucania Tunnel. Two men talk around a filled mine cart. There is a painted sign over the mine entrance that reads ""The Lucania Tunnel.""",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Tunnels,http://id.worldcat.org/fast/1158996,Miners,http://id.worldcat.org/fast/1022485,Portraits,http://id.worldcat.org/fast/1423831,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_065a_d.tif,https://ark.colorado.edu/ark:/47540/651q4074f4z0,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,51,4893,narv_mcLean_065a_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~51~293914
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of the Lucania Mine and tunnel.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Tunnels,http://id.worldcat.org/fast/1158996,,,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_064_d.tif,https://ark.colorado.edu/ark:/47540/g7701467s1m8,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,50,4893,narv_mcLean_064_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~50~293915
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of the Lucania Mine and tunnel.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Tunnels,http://id.worldcat.org/fast/1158996,,,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_063_d.tif,https://ark.colorado.edu/ark:/47540/57146448c9s7,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,49,4893,narv_mcLean_063_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~49~293916
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of the Lucania Mine and tunnel. There are men pushing a mine cart on railroad tracks in the foreground. Other mine buildings can be seen in the background. Image similar to item identifier narv_mcLean_066_d.tif,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Miners,http://id.worldcat.org/fast/1022485,Mine railroads,http://id.worldcat.org/fast/1022101,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_062_d.tif,https://ark.colorado.edu/ark:/47540/1h806d34h6wc,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,48,4893,narv_mcLean_062_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~48~293917
Lachlan McLean Photograph Collection,"The Lucania Tunnel, Fall River","McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Miners stand outside a mine building with railroad tracks near the Lucania Tunnel in the mountains of Colorado.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Miners,http://id.worldcat.org/fast/1022485,Portraits,http://id.worldcat.org/fast/1423831,"Lucania Tunnel (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 181432,,,narv_mcLean_061_d.tif,https://ark.colorado.edu/ark:/47540/r3319337s11h,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,47,4893,narv_mcLean_061_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~47~293918
Lachlan McLean Photograph Collection,The Mixsell Tunnel,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Portrait of three miners working inside the Mix-Sell Tunnel. They use machinery to drill at the rock walls.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Tunnels,http://id.worldcat.org/fast/1158996,Miners,http://id.worldcat.org/fast/1022485,Drilling and boring machinery,http://id.worldcat.org/fast/898115,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_071_d.tif,https://ark.colorado.edu/ark:/47540/nx0w6g58b188,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,57,4893,narv_mcLean_071_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~57~293905
Lachlan McLean Photograph Collection,The Pittsburg Consolidated M.M. & T. Co. Mine,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Men stand on large piles of gravel outside the Brighton mining complex, owned by the Pittsburg Consolidated M.M. & T. Company. There are several horses used to transport material around the mine.",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Mills and mill-work,http://id.worldcat.org/fast/1021870,Miners,http://id.worldcat.org/fast/1022485,"Brighton Mine (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 1685455,,,narv_mcLean_080_d.tif,https://ark.colorado.edu/ark:/47540/253c3z0280jg,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,63,4893,narv_mcLean_080_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~63~293899
Lachlan McLean Photograph Collection,The Pittsburg Consolidated M.M. & T. Co. Mine,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Exterior view of the Brighton mining complex, owned by the Pittsburg Consolidated M.M. & T. Company, in the mountains of Colorado.",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Landscapes,http://id.worldcat.org/fast/1735625,Mills and mill-work,http://id.worldcat.org/fast/1021870,"Brighton Mine (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 1685455,,,narv_mcLean_079_d.tif,https://ark.colorado.edu/ark:/47540/m8937b6921h8,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,62,4893,narv_mcLean_079_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~62~293900
Lachlan McLean Photograph Collection,The Pittsburg Consolidated M.M. & T. Co. Mine,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Exterior view of the Brighton mining complex, owned by the Pittsburg Consolidated M.M. & T. Company, in the mountains of Colorado.",Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Mills and mill-work,http://id.worldcat.org/fast/1021870,,,"Brighton Mine (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 1685455,,,narv_mcLean_078_d.tif,https://ark.colorado.edu/ark:/47540/nh7c0k45286k,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,61,4893,narv_mcLean_078_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~61~293901
Lachlan McLean Photograph Collection,The rapids Clear Creek C.C.R.R.,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a Colorado Central Railroad track around a riverbend in Clear Creek Canyon.,Rivers,http://id.worldcat.org/fast/1098312,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,narv_mcLean_489_d.tif,https://ark.colorado.edu/ark:/47540/v65t1v90h74x,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,184,4893,narv_mcLean_489_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~184~293962
Lachlan McLean Photograph Collection,The Temple of the Aztecs and The Grandmother,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Two stereoscopic photographs showing rock formations. The top image shows the Temple of the Aztecs rock formation. The bottom image shows the Grandmother rock formation in Manitou Park, Colorado.","Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Rock formations,local,National parks and reserves,http://id.worldcat.org/fast/1033642,Rocks,http://id.worldcat.org/fast/1099409,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_623_d.tif,https://ark.colorado.edu/ark:/47540/655n0z0645dz,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,223,4893,narv_mcLean_623_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~223~293923
Lachlan McLean Photograph Collection,Tolland County Tunnel,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Exterior view of miners posing outside a log building and portal to the Tolland County Tunnel.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Log cabins,http://id.worldcat.org/fast/1001885,Miners,http://id.worldcat.org/fast/1022485,"Tolland County Mine (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 1694294,,,narv_mcLean_116_d.tif,https://ark.colorado.edu/ark:/47540/zv653r04w2rj,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,84,4893,narv_mcLean_116_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~84~293878
Lachlan McLean Photograph Collection,Tolland County Tunnel,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Interior view of the Tolland County Tunnel. A mine railroad track runs down the middle of the tunnel.,Mines and mineral resources,http://id.worldcat.org/fast/1022541,Mine buildings,http://id.worldcat.org/fast/1022019,Tunnels,http://id.worldcat.org/fast/1158996,Mine railroad tracks,http://id.worldcat.org/fast/1430773,"Tolland County Mine (Clear Creek, Colorado, United States, North America) (mine)",GNIS: 1694294,,,narv_mcLean_115_d.tif,https://ark.colorado.edu/ark:/47540/kh753582c4kf,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,83,4893,narv_mcLean_115_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~83~293879
Lachlan McLean Photograph Collection,Tourists visiting a gazebo in the mountains,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Tourists walk around a small gazebo in a park in Colorado.,Gazebos,http://id.worldcat.org/fast/939349,Tourists,http://id.worldcat.org/fast/1153237,Landscapes,http://id.worldcat.org/fast/1735625,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,narv_mcLean_580_d.tif,https://ark.colorado.edu/ark:/47540/932j0q83493b,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,209,4893,narv_mcLean_580_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~209~293937
Lachlan McLean Photograph Collection,Train approaching Beaver Brook on Colorado Central Railroad,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,1872/1927,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a Colorado Central train approaching the Beaver Brook area in Colorado.,Locomotives,http://id.worldcat.org/fast/1001752,Railroad tracks,http://id.worldcat.org/fast/1431160,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Rivers,http://id.worldcat.org/fast/1098312,"Beaver Brook (Clear Creek, Colorado, United States, North America) (stream)",GNIS: 182024,,,narv_mcLean_448_d.tif,https://ark.colorado.edu/ark:/47540/83865f6858s9,University of Colorado Boulder Libraries Rare and Distinctive Collections,COU:1059,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/,154,4893,narv_mcLean_448_d.tif,https://cudl.colorado.edu//luna/servlet/detail/CUB~28~28~154~293988
