Collection Name,Title,Part,Name,Name URI,Resource Type,Resource Type URI,Genre,Genre URI,Place Created,Publisher,Date Issued,Date Created,Edition,Issuance,Frequency,Language Term,Language Term URI,Language Term Type,Extent,Physical Description Note,Form#1,Form URI#1,Form#2,Form URI#2,Abstract,Table of Contents,Note,Note Type,Subject Topic#1,Subject Topic URI#1,Subject Topic#2,Subject Topic URI#2,Subject Topic#3,Subject Topic URI#3,Subject Topic#4,Subject Topic URI#4,Subject Name,Subject Name URI,Subject Geographic,Subject Geographic URI,Subject Temporal,Subject Temporal URI,Subject Title,Subject Title URI,Subject Genre,Subject Genre URI,Identifier,Identifier LUNA,Identifier ARK,Physical Location,Physical Location Type,Shelf Locator,Related Item,Related Item Type,Related Item Identifier,Related Item Location,Date Captured,Internet Media Type,Digital Origin,Access Condition,Access Condition URI
Lachlan McLean Photograph Collection,Railroad workers building track in Clear Creek Canyon,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing Colorado Central Railroad track workers in Clear Creek Canyon.,,,,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Railroad tracks,http://id.worldcat.org/fast/1431160,Railroad construction workers,http://id.worldcat.org/fast/1088589,Canyons,http://id.worldcat.org/fast/846173,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_491_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Aerial view of the Cliff House in Idaho Springs,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Aerial view of the Cliff House and other town buildings in Idaho Springs, Colorado.",,,,Cities and towns,http://id.worldcat.org/fast/861748,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,,,"Idaho Springs (Clear Creek, Colorado, United States, North America) (populated place)",GNIS: 204710,,,,,,,narv_mcLean_506_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,"Devil's Elbow, C.C.R.R.",,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Stereoscopic photograph showing a portion of the Colorado Central Railroad track going through Devil's Elbow in Clear Creek Canyon.,,,,Canyons,http://id.worldcat.org/fast/846173,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Railroad tracks,http://id.worldcat.org/fast/1431160,,,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_520_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,The Dutchman C.C.R.R.,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Close-up of a rock formation known as ""The Dutchman"" along the Colorado Central Railroad in Clear Creek Canyon.",,,,Canyons,http://id.worldcat.org/fast/846173,Railroad tracks,http://id.worldcat.org/fast/1431160,Mountains,http://id.worldcat.org/fast/1028366,,,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_521_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,"Echo Lake, Colo",,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,Aerial view of Echo Lake in Colorado.,,,,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,,,"Echo Lake (Clear Creek, Colorado, United States, North America) (lake)",GNIS: 181954,,,,,,,narv_mcLean_528_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,"Echo Lake, Colo",,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,View of Echo Lake in Colorado.,,,,Lakes,http://id.worldcat.org/fast/990901,Landscapes,http://id.worldcat.org/fast/1735625,Mountains,http://id.worldcat.org/fast/1028366,,,,,"Echo Lake (Clear Creek, Colorado, United States, North America) (lake)",GNIS: 181954,,,,,,,narv_mcLean_529_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Elk Meadow C.C.R.R.,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Elk Meadow, Colorado Central Rail Road",,,,Canyons,http://id.worldcat.org/fast/846173,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Railroad tracks,http://id.worldcat.org/fast/1431160,Railroad bridges,http://id.worldcat.org/fast/1088568,,,"Clear Creek Canyon (Jefferson, Colorado, United States, North America) (valley)",GNIS: 182033,,,,,,,narv_mcLean_530_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Waterfall and river in Colorado town,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,View of a man-made waterfall over a river near a mountain town in Colorado.,,,,Cities and towns,http://id.worldcat.org/fast/861748,Waterfalls,http://id.worldcat.org/fast/1172616,Rivers,http://id.worldcat.org/fast/1098312,,,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,,,,,narv_mcLean_536_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,Flood in unidentified Colorado mountain town,,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,A river rushes through the middle of an unidentified Colorado mountain town during a flood. The small building in the middle was knocked over and is laying on its side.,,,,Cities and towns,http://id.worldcat.org/fast/861748,Rivers,http://id.worldcat.org/fast/1098312,Floods,http://id.worldcat.org/fast/927573,Natural disasters,http://id.worldcat.org/fast/1033994,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,,,,,narv_mcLean_543_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
Lachlan McLean Photograph Collection,"Below Floyd Hill Colo, C.C.R.R.",,"McLean, Lachlan, 1843-1929",http://id.worldcat.org/fast/49182,Still image,http://id.loc.gov/vocabulary/resourceTypes/img,Photographs,http://id.loc.gov/authorities/genreForms/gf2017027249,,,,1872/1927,,,,English,http://id.loc.gov/vocabulary/iso639-2/eng,eng,1 glass plate negative,,glass plate negatives,http://vocab.getty.edu/page/aat/300393160,black-and-white photographs,http://vocab.getty.edu/page/aat/300128347,"Stereoscopic photograph showing Colorado Central Railroad track and a bridge, located below Floyd Hill in Colorado.",,,,"Photography, Stereoscopic",http://id.worldcat.org/fast/1062006,Railroad tracks,http://id.worldcat.org/fast/1431160,Railroad bridges,http://id.worldcat.org/fast/1088568,Canyons,http://id.worldcat.org/fast/846173,,,"Colorado (United States, North America) (first order administrative division)",http://id.loc.gov/authorities/names/n80125532,,,,,,,narv_mcLean_544_d.tif,,,University of Colorado Boulder Libraries Rare and Distinctive Collections,,COU:1059,,,,,,image/tiff,reformatted digital,"The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.",http://rightsstatements.org/vocab/NoC-US/1.0/
